Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
11748768526,"Jun 27, 2024, 1:11:24 AM",Evening Walk,Walk,,1883,3.21,163.0,17,false,,,activities/12532920457.fit.gz,,,1883.0,1749.0,3210.9,4.312,1.836,16.0,18.0,250.0,266.4,7.9,0.0,,,92.0,76.0,163.0,133.0,,,255.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,1719449984.0,1.0,26.6,27.2,16.3,0.53,1012.5,3.5,8.0,8.0,0.0,1719398528.0,1719453184.0,0.625,,,0.56,5.0,0.0,32925.0,0.0,,,,,0.0,1.705,542.2,,,,3612.0,,,,,,,,,,,,,,,,,""
11732277639,"Jun 25, 2024, 1:46:31 AM",Evening Run,Run,,533,1.92,184.0,31,false,,,activities/12516102855.fit.gz,,,533.0,533.0,1927.7,4.68,3.617,7.0,6.0,253.2,258.2,8.0,0.0,,,101.0,85.0,184.0,176.0,,332.0,113.0,,,31.0,176884.0,,,,,,,,327.0,534.0,,,0.0,,1.0,1941.9,1719277184.0,1.0,33.0,37.5,24.0,0.59,1003.5,5.6,11.5,204.0,0.0,1719225728.0,1719280384.0,0.625,,,0.53,5.0,0.0,30044.0,0.0,,,,,0.0,3.617,0.0,,,,1500.0,,,81.0,234.0,3.643,,,,,,,,,,,,""
11732234227,"Jun 25, 2024, 1:17:34 AM",Evening Walk,Walk,,1598,1.79,159.0,6,false,,,activities/12516058435.fit.gz,,,1598.0,1346.0,1795.8,4.92,1.334,9.0,10.0,251.0,256.8,14.6,0.1,,,94.0,64.0,159.0,117.0,,,140.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,1719277184.0,1.0,33.0,37.5,24.0,0.59,1003.5,5.6,11.5,204.0,0.0,1719225728.0,1719280384.0,0.625,,,0.53,5.0,0.0,30044.0,0.0,,,,,0.0,1.124,0.0,,,,2288.0,,,,,,,,,,,,,,,,,""
11722689175,"Jun 23, 2024, 5:37:54 PM",Lunch Run,Run,,2983,8.64,188.0,164,false,,,activities/12506220120.fit.gz,,,2983.0,2970.0,8645.8,4.588,2.911,51.0,49.0,241.6,271.2,9.6,0.0,,,88.0,81.0,188.0,174.0,,269.0,603.0,,,164.0,799813.0,,,,,,,,269.0,2984.0,,,0.0,,1.0,8736.5,1719161984.0,1.0,27.4,29.0,19.4,0.62,1012.1,3.3,5.8,315.0,0.0,1719139328.0,1719193984.0,0.625,,,0.0,1.0,0.0,28104.0,8.0,,,,,0.0,2.898,0.0,,,,8096.0,,,305.0,192.0,2.942,,,,,,,,,,,,""
11722302726,"Jun 23, 2024, 5:04:19 PM",Lunch Walk,Walk,,1784,1.78,148.0,4,false,,,activities/12505821374.fit.gz,,,1784.0,1492.0,1783.2,3.543,1.195,8.0,7.0,249.8,255.4,23.3,0.2,,,89.0,63.0,148.0,102.0,,,139.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,1719161984.0,1.0,27.4,29.0,19.4,0.62,1012.1,3.3,5.8,315.0,0.0,1719139328.0,1719193984.0,0.625,,,0.0,1.0,0.0,28104.0,8.0,,,,,0.0,1.0,0.0,,,,2482.0,,,,,,,,,,,,,,,,,""
11706213236,"Jun 21, 2024, 4:20:51 PM",Lunch Run,Run,,3582,8.72,196.0,181,false,,,activities/12489221300.fit.gz,,,3582.0,3495.0,8721.4,3.93,2.495,57.0,54.0,244.2,275.0,15.8,0.1,,,86.0,79.0,196.0,173.0,,237.0,723.0,,,181.0,830160.0,,,,,,,,240.0,3583.0,,,0.0,,1.0,8866.1,1718985600.0,1.0,29.0,32.5,23.2,0.71,1019.0,4.3,8.0,198.0,0.0,1718966400.0,1719021184.0,0.375,,,0.41,5.0,0.11,26442.0,7.0,,,,,0.0,2.435,0.0,,,,9314.0,,,291.0,171.0,2.537,,,,,,,,,,,,""
11694110640,"Jun 20, 2024, 1:04:57 AM",Evening Run,Run,,2367,3.56,173.0,18,false,,,activities/12476749179.fit.gz,,,2367.0,1950.0,3565.6,4.482,1.829,22.0,25.0,251.0,271.6,15.1,0.1,,,115.0,78.0,173.0,138.0,,200.0,274.0,,,18.0,290404.0,,,,,,,,189.0,2368.0,,,0.0,,1.0,3614.0,1718845184.0,3.0,21.6,22.6,18.0,0.8,1022.7,2.9,5.4,56.0,0.0,1718793600.0,1718848384.0,0.375,,,0.93,5.0,1.0,21560.0,0.0,,,,,0.0,1.506,124.4,,,,3922.0,,,119.0,135.0,1.853,,,,,,,,,,,,""
11674741521,"Jun 17, 2024, 3:51:33 PM",Morning Run,Run,,5375,12.30,194.0,267,false,,,activities/12456854027.fit.gz,,,5375.0,4922.0,12300.8,4.168,2.499,84.0,81.0,244.2,269.4,17.2,0.1,,,91.0,80.0,194.0,174.0,,238.0,999.0,,,267.0,1165377.0,,,,,,,,243.0,5376.0,,,0.0,,1.0,12460.3,1718636416.0,3.0,27.8,30.2,21.1,0.67,1008.5,4.5,12.5,207.0,0.0,1718620800.0,1718675456.0,0.375,,,0.0,1.0,1.0,29634.0,4.0,,,,,0.0,2.289,52.0,,,,13178.0,,,451.0,174.0,2.532,,,,,,,,,,,,""
11548216903,"Jun 1, 2024, 12:12:24 PM",Morning Run,Run,,7052,21.15,193.0,489,false,,,activities/12326592090.fit.gz,,,7052.0,7032.0,21153.7,4.356,3.008,70.0,105.0,242.8,286.2,8.8,-0.2,,,92.0,83.0,193.0,185.0,,272.0,1515.0,,,489.0,1912393.0,,,,,,,,274.0,7053.0,,,0.0,,1.0,21201.0,1717243136.0,3.0,16.4,16.4,14.3,0.87,1015.0,1.6,3.6,95.0,0.3,1717238528.0,1717292672.0,0.875,,,0.49,5.0,1.0,18590.0,0.0,,,,,0.0,3.0,212.4,,,,19600.0,,,751.0,196.0,3.015,,,,,,,,,,,,""
11525555425,"May 29, 2024, 2:49:35 PM",Morning Run,Run,,2869,8.25,182.0,115,false,,,activities/12303267103.fit.gz,,,2869.0,2869.0,8258.4,3.906,2.878,65.0,63.0,250.0,271.4,10.9,0.0,,,90.0,84.0,182.0,164.0,,267.0,572.0,,,115.0,765673.0,,,,,,,,270.0,2870.0,,,0.0,,1.0,8371.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.878,51.8,,,,8048.0,,,328.0,203.0,2.918,,,,,,,,,,,,""
11510659729,"May 27, 2024, 4:41:24 PM",Lunch Run,Run,,1374,3.02,175.0,27,false,,,activities/12287919371.fit.gz,,,1374.0,1173.0,3024.5,5.146,2.578,13.0,12.0,241.4,253.8,17.4,0.0,,,101.0,79.0,175.0,151.0,,223.0,241.0,,,27.0,261881.0,,,,,,,,235.0,1374.0,,,0.0,,1.0,3073.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.201,0.0,,,,3066.0,,,119.0,177.0,2.62,,,,,,,,,,,,""
11505867489,"May 26, 2024, 10:56:38 PM",Afternoon Walk,Walk,,2889,3.53,178.0,13,false,,,activities/12282953053.fit.gz,,,2889.0,2640.0,3533.8,6.008,1.339,22.0,19.0,250.4,268.2,19.9,0.1,,,108.0,64.0,178.0,118.0,,,285.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.223,0.0,,,,4684.0,,,,,,,,,,,,,,,,,""
11482699760,"May 23, 2024, 10:12:28 PM",Afternoon Run,Run,,5288,14.56,187.0,321,false,,,activities/12259021161.fit.gz,,,5288.0,5267.0,14561.7,5.204,2.765,99.0,94.0,244.2,269.8,22.2,0.0,,,93.0,83.0,187.0,177.0,,256.0,1062.0,,,321.0,1349028.0,,,,,,,,257.0,5289.0,,,0.0,,1.0,14740.1,1716501632.0,1.0,25.6,25.1,11.7,0.42,1007.8,5.4,9.3,147.0,0.0,1716461312.0,1716514560.0,0.5,,,0.1,5.0,0.0,39566.0,3.0,,,,,0.0,2.754,703.6,,,,14648.0,,,547.0,193.0,2.799,,,,,,,,,,,,""
11475590018,"May 23, 2024, 12:47:54 AM",Evening Run,Run,,2920,4.91,163.0,25,false,,,activities/12251699400.fit.gz,,,2920.0,2580.0,4918.9,4.096,1.907,23.0,25.0,248.4,271.2,20.3,0.0,,,96.0,79.0,163.0,138.0,,192.0,379.0,,,25.0,407010.0,,,,,,,,180.0,2922.0,,,0.0,,1.0,4986.1,1716422400.0,1.0,21.1,20.5,10.5,0.51,1010.7,2.8,5.8,266.0,0.0,1716374912.0,1716428032.0,0.375,,,0.0,1.0,0.05,30137.0,0.0,,,,,0.0,1.685,155.6,,,,5842.0,,,148.0,135.0,1.933,,,,,,,,,,,,""
11457132828,"May 20, 2024, 4:31:26 PM",Lunch Run,Run,,3267,3.44,170.0,19,false,,,activities/12232761906.fit.gz,,,3267.0,3072.0,3442.3,5.516,1.121,18.0,17.0,249.2,256.4,34.5,0.1,,,94.0,77.0,170.0,137.0,,188.0,270.0,,,19.0,274438.0,,,,,,,,174.0,3269.0,,,0.0,,1.0,3491.4,1716220800.0,1.0,23.0,24.0,18.0,0.74,1008.7,3.6,6.8,236.0,0.0,1716202240.0,1716255232.0,0.375,,,0.84,5.0,0.0,24242.0,5.0,,,,,0.0,1.054,0.0,,,,3810.0,,,155.0,131.0,1.137,,,,,,,,,,,,""
11451903578,"May 20, 2024, 1:51:27 AM",Evening Run,Run,,270,0.84,173.0,7,false,,,activities/12227354620.fit.gz,,,270.0,258.0,846.1,5.588,3.279,6.0,3.0,248.8,254.8,5.6,0.4,,,95.0,83.0,173.0,155.0,,273.0,53.0,,,7.0,71243.0,,,,,,,,281.0,271.0,,,0.0,,1.0,859.7,1716166784.0,3.0,21.9,22.3,15.6,0.68,1008.9,4.1,8.1,107.0,0.1,1716115840.0,1716168704.0,0.375,,,0.52,5.0,1.0,23556.0,0.0,,,,,0.0,3.134,0.0,,,,754.0,,,33.0,211.0,3.332,,,,,,,,,,,,""
11457127716,"May 20, 2024, 1:42:32 AM",Evening Walk,Walk,,508,0.61,146.0,1,false,,,activities/12232755680.fit.gz,,,508.0,508.0,611.5,3.731,1.204,1.0,3.0,249.0,252.6,2.9,-0.5,,,87.0,60.0,146.0,110.0,,,45.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1716166784.0,3.0,21.9,22.3,15.6,0.68,1008.9,4.1,8.1,107.0,0.1,1716115840.0,1716168704.0,0.375,,,0.52,5.0,1.0,23556.0,0.0,,,,,0.0,1.204,0.0,,,,870.0,,,,,,,,,,,,,,,,,""
11457129886,"May 20, 2024, 1:11:15 AM",Evening Run,Run,,1818,2.77,166.0,13,false,,,activities/12232758802.fit.gz,,,1818.0,1656.0,2776.9,4.754,1.677,21.0,17.0,249.8,269.2,11.0,0.1,,,95.0,78.0,166.0,138.0,,186.0,245.0,,,13.0,213161.0,,,,,,,,182.0,1813.0,,,0.0,,1.0,2815.8,1716166784.0,3.0,21.9,22.3,15.6,0.68,1008.9,4.1,8.1,107.0,0.1,1716115840.0,1716168704.0,0.375,,,0.52,5.0,1.0,23556.0,0.0,,,,,0.0,1.527,161.1,,,,2994.0,,,94.0,137.0,1.7,,,,,,,,,,,,""
11428524925,"May 17, 2024, 12:35:01 AM",Evening Run,Run,,2528,8.16,190.0,162,false,,,activities/12203202292.fit.gz,,,2528.0,2512.0,8160.6,4.8,3.249,21.0,27.0,235.6,242.8,43.5,0.0,,,91.0,85.0,190.0,180.0,,295.0,549.0,,,162.0,740443.0,,,,,,,,300.0,2528.0,,,0.0,,1.0,8198.2,1715904000.0,1.0,24.0,23.4,10.9,0.44,1006.3,2.4,4.5,287.0,0.0,1715856768.0,1715909376.0,0.375,,,0.35,5.0,0.0,35846.0,0.0,,,,,0.0,3.228,103.6,,,,7092.0,,,357.0,226.0,3.264,,,,,,,,,,,,""
11403497036,"May 13, 2024, 5:53:49 PM",Lunch Run,Run,,6140,16.56,,,false,,,activities/12177520139.fit.gz,,,6140.0,6134.0,16560.6,4.53,2.7,108.0,106.0,242.0,271.4,14.0,0.0,,,98.0,83.0,,,,251.0,1183.0,,,,1535826.0,,,,,,,,253.0,6140.0,,,0.0,,1.0,16767.8,1715619584.0,3.0,20.1,20.5,16.0,0.77,1007.6,1.4,1.7,51.0,2.3,1715597824.0,1715649920.0,0.125,,,0.89,5.0,1.0,15934.0,4.0,,,,,0.0,2.697,1668.6,,,,17092.0,,,616.0,190.0,2.734,,,,,,,,,,,,""
11403496795,"May 13, 2024, 5:11:58 PM",Lunch Walk,Walk,,169,0.14,,,false,,,activities/12177520121.fit.gz,,,169.0,169.0,147.1,1.419,0.871,0.0,0.0,253.6,254.4,1.5,-0.4,,,55.0,51.0,,,,,13.0,,,,,,,,,,,,,,,,0.0,,1.0,,1715619584.0,3.0,20.1,20.5,16.0,0.77,1007.6,1.4,1.7,51.0,2.3,1715597824.0,1715649920.0,0.125,,,0.89,5.0,1.0,15934.0,4.0,,,,,0.0,0.871,0.0,,,,228.0,,,,,,,,,,,,,,,,,""
11403496918,"May 13, 2024, 4:53:06 PM",Lunch Run,Run,,855,1.61,,,false,,,activities/12177520133.fit.gz,,,855.0,854.0,1613.2,4.36,1.889,11.0,16.0,251.6,268.0,12.3,-0.4,,,91.0,72.0,,,,177.0,116.0,,,,131834.0,,,,,,,,205.0,857.0,,,0.0,,1.0,1621.7,1715616000.0,3.0,18.3,18.4,15.0,0.81,1008.0,1.9,4.2,66.0,1.1,1715597824.0,1715649920.0,0.125,,,0.87,5.0,1.0,16746.0,3.0,,,,,0.0,1.887,0.0,,,,1834.0,,,56.0,154.0,1.899,,,,,,,,,,,,""
11403496808,"May 13, 2024, 4:41:47 PM",Lunch Run,Run,,572,1.06,,,false,,,activities/12177520132.fit.gz,,,572.0,569.0,1068.0,4.396,1.877,13.0,1.0,247.6,260.8,13.0,1.2,,,96.0,82.0,,,,219.0,94.0,,,,94361.0,,,,,,,,195.0,573.0,,,0.0,,1.0,1108.9,1715616000.0,3.0,18.3,18.4,15.0,0.81,1008.0,1.9,4.2,66.0,1.1,1715597824.0,1715649920.0,0.125,,,0.87,5.0,1.0,16746.0,3.0,,,,,0.0,1.867,0.0,,,,1170.0,,,34.0,147.0,1.949,,,,,,,,,,,,""
11347119237,"May 6, 2024, 4:23:07 PM",Lunch Run,Run,,4944,12.37,,,false,,,activities/11347119237.gpx,,,4944.0,4708.0,12375.6,5.584,2.629,74.5,74.5,241.5,271.8,9.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,12460.9,1715011200.0,3.0,18.5,18.2,12.3,0.67,1010.3,5.9,10.7,137.0,0.0,1714993408.0,1715044736.0,0.875,,,0.52,5.0,1.0,25000.0,5.0,,,,,0.0,2.503,0.0,,,,11586.0,,,,,2.647,,,,,,,,,,,,""
11262526534,"Apr 25, 2024, 3:18:10 PM",Lunch Run,Run,,6615,14.53,,,false,,,activities/11262526534.gpx,,,6615.0,4883.0,14536.0,6.564,2.977,79.5,79.5,241.5,271.5,11.6,0.0,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,244.0,0.0,,1.0,14608.7,1714057216.0,3.0,13.0,12.2,5.7,0.61,1022.0,6.4,11.4,137.0,0.0,1714043904.0,1714093568.0,0.625,,,0.29,5.0,1.0,27033.0,3.0,,,,,0.0,2.197,316.0,,,,13836.0,,,,,2.992,,,,,,,,,,,,""
